movie_id,title,budget,original_language,overview,popularity,revenue,runtime,release_status,vote_average,vote_count,genre_id,genre_name,production_company_id,production_company_name,rn,release_year,profit,success
9281,Witness,12000000,en,"A sheltered Amish child is the sole witness of a brutal murder in a restroom at a Philadelphia train station, and he must be protected.  The assignment falls to a taciturn detective who goes undercover in a Pennsylvania Dutch community. On the farm, he slowly assimilates despite his urban grit and forges a romantic bond with the child's beautiful mother.",19.195399,68706993.0,113.0,Released,7.0,375,18,Drama,4,Paramount Pictures,1,1985,56706993.0,1
10395,Wolf,0,en,Publisher Will Randall becomes a werewolf and has to fight to keep his job.,13.758526,0.0,125.0,Released,6.0,216,14,Fantasy,5,Columbia Pictures,1,1994,0.0,0
290555,Wolves,18000000,en,"The coming-of-age story of Cayden Richards. Forced to hit the road after the murder of his parents, Cayden wanders lost without purpose... Until he meets a certifiable lunatic named Wild Joe who sets him on a path to the ominous town of Lupine Ridge to hunt down the truths of his history. But in the end| who's really hunting whom?",7.922639,0.0,90.0,Released,5.7,82,27,Horror,5106,Copperheart Entertainment,1,2014,-18000000.0,0
304357,Woman in Gold,11000000,en,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover a world famous painting of her aunt plundered by the Nazis during World War II, she believes rightfully belongs to her family. She did so not just to regain what was rightfully hers, but also to obtain some measure of justice for the death, destruction, and massive art theft perpetrated by the Nazis.",21.204929,61619773.0,120.0,Released,7.3,440,18,Drama,288,BBC Films,1,2015,50619773.0,1
14629,Woman on Top,8000000,en,"""Set to the intoxicating rhythms of Brazil, """"Woman on Top"""" is a spicy, sexy comedy about the magic of food, love and music. Meet Isabella, a sultry enchantress born with the special gift of melting the palates and hearts of men everywhere. When she decides to break free from her rocky marriage and the stifling kitchen of her husband's restaurant in Brazil, she spirits off to San Francisco in pursuit of her dreams of a real culinary career.""",3.535789,0.0,92.0,Released,5.5,46,18,Drama,43,Fox Searchlight Pictures,1,2000,-8000000.0,0
59457,Womb,3100000,en,"A woman's consuming love forces her to bear the clone of her dead beloved. From his infancy to manhood, she faces the unavoidable complexities of her controversial decision.",7.453347,0.0,111.0,Released,5.9,92,878,Science Fiction,703,Razor Film Produktion GmbH,1,2010,-3100000.0,0
82631,Won't Back Down,0,en,"Two determined mothers¡, one a teacher, look to transform their children's failing inner city school. Facing a powerful and entrenched bureaucracy, they risk everything to make a difference in the education and future of their children",2.366251,5310554.0,121.0,Released,5.8,40,18,Drama,2605,Gran Via Productions,1,2012,5310554.0,1
11004,Wonder Boys,35000000,en,"""Grady (Michael Douglas) is a 50-ish English professor who hasn't had a thing published in years -- not since he wrote his award winning """"Great American Novel"""" 7 years ago. This weekend proves even worse than he could imagine as he finds himself reeling from one misadventure to another in the company of a new wonder boy author.""",9.011729,0.0,111.0,Released,6.9,161,18,Drama,4,Paramount Pictures,1,2000,-35000000.0,0
4997,Wonderland,5000000,en,"On the afternoon of July 1, 1981, Los Angeles police responded to a distress call on Wonderland Avenue and discovered a grisly quadruple homicide. The police investigation that followed uncovered two versions of the events leading up to the brutal murders - both involving legendary porn actor John Holmes. You're about to experience both versions.",7.79068,2466444.0,104.0,Released,6.2,73,18,Drama,35,Lions Gate Films,1,2003,-2533556.0,0
58680,Woo,13000000,en,Gorgeous and extraverted Woo meets insecure and straight-laced law clerk Tim at a blind date.,1.750054,8026971.0,84.0,Released,5.5,10,35,Comedy,12,New Line Cinema,1,1998,-4973029.0,0
9459,Woodstock,600000,en,"An intimate look at the Woodstock Music & Art Festival held in Bethel, NY in 1969, from preparation through cleanup, with historic access to insiders, blistering concert footage, and portraits of the concertgoers; negative and positive aspects are shown, from drug use by performers to naked fans sliding in the mud, from the collapse of the fences by the unexpected hordes to the surreal arrival of National Guard helicopters with food and medical assistance for the impromptu city of 500,000.",3.409764,34505110.0,225.0,Released,7.1,66,36,History,3816,Wadleigh-Maurice,1,1970,33905110.0,1
1852,World Trade Center,63000000,en,"On September, 11th 2001, after the terrorist attack to the World Trade Center, the building collapses over the rescue team from the Port Authority Police Department. Will Jimeno and his sergeant John McLoughlin are found alive trapped under the wreckage while the rescue teams fight to save them.",24.697533,162945894.0,128.0,Released,5.9,447,18,Drama,4,Paramount Pictures,1,2006,99945894.0,1
72190,World War Z,200000000,en,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",81.834855,531865000.0,116.0,Released,6.7,5560,18,Drama,4,Paramount Pictures,1,2013,331865000.0,1
20178,World's Greatest Dad,10000000,en,"Robin Williams stars as Lance Clayton, a man who has learned to settle. He dreamed of being a rich and famous writer, but has only managed to make it as a high school poetry teacher. His only son Kyle (Daryl Sabara) is an insufferable jackass who wonÆt give his father the time of day. He is dating Claire (Alexie Gilmore), the schoolÆs adorable art teacher, but she doesnÆt want to get serious --",9.805551,295750.0,99.0,Released,6.5,177,35,Comedy,1030,Magnolia Pictures,1,2009,-9704250.0,0
57165,Wrath of the Titans,150000000,en,"A decade after his heroic defeat of the monstrous Kraken, Perseus-the demigod son of Zeus-is attempting to live a quieter life as a village fisherman and the sole parent to his 10-year old son, Helius. Meanwhile, a struggle for supremacy rages between the gods and the Titans. Dangerously weakened by humanity's lack of devotion, the gods are losing control of the imprisoned Titans and their ferocious leader, Kronos, father of the long-ruling brothers Zeus, Hades and Poseidon.",44.927635,301000000.0,99.0,Released,5.5,1431,12,Adventure,923,Legendary Pictures,1,2012,151000000.0,1
82690,Wreck-It Ralph,165000000,en,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",62.341073,471222889.0,108.0,Released,7.1,4570,12,Adventure,6125,Walt Disney Animation Studios,1,2012,306222889.0,1
13198,Wristcutters: A Love Story,0,en,"""Zia, distraught over breaking up with his girlfriend, decides to end it all. Unfortunately, he discovers that there is no real ending, only a run-down afterlife that is strikingly similar to his old one, just a bit worse. Discovering that his ex-girlfriend has also """"offed"""" herself, he sets out on a road trip, with his Russian rocker friend, to find her. Their journey takes them through an absurd purgatory where they discover that being dead doesn't mean you have to stop livin'!""",8.542921,0.0,88.0,Released,6.7,160,14,Fantasy,3561,No Matter Pictures,1,2006,0.0,0
9902,Wrong Turn,12600000,en,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",33.555764,28650575.0,84.0,Released,6.0,635,27,Horror,491,Summit Entertainment,1,2003,16050575.0,1
12160,Wyatt Earp,63000000,en,"Covering the life and times of one of the West's most iconic heroes Wyatt Earp weaves an intricate tale of Earp and his friends and family. With a star studded cast, sweeping cinematography and authentic costumes Wyatt Earp led the way during the Western revival in the 90's.",13.859307,25052000.0,191.0,Released,6.5,202,18,Drama,335,Tig Productions,1,1994,-37948000.0,0
36657,X-Men,75000000,en,"Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",4.66891,296339527.0,104.0,Released,6.8,4097,12,Adventure,306,Twentieth Century Fox Film Corporation,1,2000,221339527.0,1
2080,X-Men Origins: Wolverine,150000000,en,"After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.",5.954334,373062864.0,107.0,Released,6.2,4021,12,Adventure,289,Ingenious Film Partners,1,2009,223062864.0,1
246655,X-Men: Apocalypse,178000000,en,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",139.272042,543934787.0,144.0,Released,6.4,4721,878,Science Fiction,306,Twentieth Century Fox Film Corporation,1,2016,365934787.0,1
127585,X-Men: Days of Future Past,250000000,en,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past û to save our future.,118.078691,747862775.0,131.0,Released,7.5,6032,12,Adventure,306,Twentieth Century Fox Film Corporation,1,2014,497862775.0,1
49538,X-Men: First Class,160000000,en,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",3.195174,353624124.0,132.0,Released,7.1,5181,12,Adventure,289,Ingenious Film Partners,1,2011,193624124.0,1
36668,X-Men: The Last Stand,210000000,en,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",3.857526,459359555.0,104.0,Released,6.3,3525,12,Adventure,289,Ingenious Film Partners,1,2006,249359555.0,1
